username,date,review_text,rating,source
loveholic,,HUYY nakakatakot naman to think na ang tagal nyong okay at walang problema sa boyfriend-girlfriend set up tas biglang malalaman mo na lang totoong ugali nya pag nagsama na kayo sa isang bahayanyway mikko represents me so well  we all need a mikko to remind us to think about ourselves first,120.0,ltbx
drickalick,,SMOOTH!In which Daniel Padilla continues his quest to find unappealing hairstyles while Kathryn Bernardo GLOWS.,160.0,ltbx
carminacham_,,cried like a BABY at the end idc idc primo is such a himbo,160.0,ltbx
ramnix,,"too slow, but story is great",140.0,ltbx
solacefuls,,the film was both sad and funny since kathryn was in it  hashtag kathryn carried the entire film ,100.0,ltbx
httpsdre,,my parents are watching this rn … i hated the ending they should’ve moved on as a sign of acceptance KASO BUMALIK despite the toxic ass past … saka ‘di ganon kagaling umarte si darren speaking my truth ,160.0,ltbx
retrosfilm,,“I lost you.”“But we became better persons.”I revisited this movie today after watching it on cinemas last 2018. I definitely understand this movie better now. I think that Primo didn't deserve George. The girl sacrificed too many things for him. But I would be lying if I said I did not cry when she read the letter.... I have to stop consuming second chance romances because I am now rethinking every decision I have ever made.,140.0,ltbx
pechaipeachy,,ganda. saket. pero auq bat nagkabalikan hays,120.0,ltbx
ladykristen,,tangina mo primo,120.0,ltbx
aieshimi,,PUKINANGINA MO PRIMO TUMATAGINTING NA PULA ANG BUONG PAGKATAO MONG KUPAL KA,80.0,ltbx
szye,,i introduced this film to my best friend and he didn’t find daniel padilla attractive what the??? the only reason why we’re still besties is bc he gave this a 7/10 lmaooo,160.0,ltbx
digitalzild,,tangina mo primo!,140.0,ltbx
cuckoolander,,Saw back in November 2020.Okay maybe this is also kino Kathniel movie I guess,140.0,ltbx
keb_starr,,"We've seen how KathNiel grow and super nakakatuwa na parati silang naglelevel up (sa story, acting, etc.). With this film, they only prove that they are the best loveteam of all loveteams. Awesome na hindi naman need ng third party pero may conflict pa rin sa story. Umay to disgust lang siguro sa mga stories na nagha-highlight ng mga kabit.",200.0,ltbx
snowbreeze,,"LITERALLY hate this movie so much !!! kaya andaming nag sesettle for less eh, films like this shows na it's okay to do so. half star for kath since she carried this film by herself.",20.0,ltbx
lillyfaye,,ok fine i have dreams of going to a country like the philippines and meeting the loml and that is exactly why i have a bunch of weird filipino movies on my watchlist it’s embarrassing this movie was kinda weird but the acting was actually good,80.0,ltbx
notalegg,,carried by kathryn bernardo lol at ikaw naman primo tangina mo,60.0,ltbx
sh1r0o,,"The ""House"" of us",80.0,ltbx
bleyztar,,THIS KATHNIEL I CANT... movie kathinel yang beda kali ini tapi gue tetep suka bcs why not?? young couple who have any problem with their promise to be together but who knows what's on the future going on?,200.0,ltbx
jumajacklord,,rekindling the lovea kiss to restart againham-corny minsan,100.0,ltbx
paperslayer,,"The concept of lovers-to-strangers-to-roommates-to-lovers is a cute one, but LMAO, there’s a lot of stuff in this movie that is problematic. There’s no excuse for Primo being an oblivious asshole for 50% of the movie, and his redemption arc barely redeems his character. Kathryn Bernardo’s acting is the one thing that really saved this movie.",120.0,ltbx
_jackief,,"palibhasa kasi alam na alam mo kung pa'no ako kunin e. isang ngiti, isang kanta, isang akap, isang sorry, wala na umiikot na ulit yung mundo ko.Una ko 'tong napanood sa sinehan tas yung reaksyon ko ""shutangina bakit mo binalikan sis??"" LIKE WHAT WAS THE REASON haixt straight people never learnsaka deej bakit ka pa nagdala ng payong when u know umbrellas are irrelevant in cathy garcia-molina films",100.0,ltbx
naoirye,,siguro ang tunay na how dito ay how not to laugh pag lumalabas si darren espanto1 star para kay kathryn bernardo at .5 para sa character niyang buang na bumalik sa ex hahaha shes so me balik ka na ex i miss you hinahanap ka na ng mga bata,60.0,ltbx
soheedoll,,i’m totally okay after that..,200.0,ltbx
m1kh4ylaa,,cried. so good.,160.0,ltbx
9tslove,,primo (derogatory),120.0,ltbx
daydreamed,,tangina mo parin primo,100.0,ltbx
jya,,"stop giving second chances to people who don't deserve it, tama na ang pagpapakatanga",60.0,ltbx
_mist,,meh,60.0,ltbx
lunaartemis,,tangina mo primo,100.0,ltbx
vnsbxhd,,kathryn carried,100.0,ltbx
xesinga,,"meh meh mehKathryn carried Daniel's ""Padilla heartrob"" method of acting.",80.0,ltbx
k_hyla,,kathryn bernardo carried this movie ngl. her acting in this was so fucking good. also TANGINA MO PRIMO.,80.0,ltbx
aftergiows,,BOOOOOO !!!!!,40.0,ltbx
seonsets,,- one of my fave filo movies!- fuck u primo- sobrang life changing emz !! daming life lessons.,200.0,ltbx
ajb0205,,Loved this movie. Was never a solid fan of kathniel but their acting was great here. Something I could relate to in real life so it hit an emotion to it. Would love to watch this all over again.,200.0,ltbx
hmmitski,,1 1/2 para kay kathryn (kasi ang ganda at galing niya) !!!!! pero taena ng film na to pagod na ako sa romanticization ng problematic relationships (tangina mo primo & friends),60.0,ltbx
brijana,,"Kathryn's back must've been hrting from carrying this film. Fuck Primo. Red flag, kung kaya ngang mag-multi task ni Kath, bat hindi magawa ni Primo? LOL Typical love story pinoy movie na naro-romanticize yung toxic relationships. There's a character development din naman sa dulo. Sakto",120.0,ltbx
lavieenrhose,,pinapanood ko to pag gusto ko mainis kasi TANG INA MO PRIMO whahahaha tang ina talaga wag magjowa ng lalaking nagg-gig,60.0,ltbx
godsmishap,,di tayo mapapakain ng passion na yan,120.0,ltbx
eggto_0rts,,mapapa-what the fuck ka na lang,80.0,ltbx
aianastra,,"angsty beginnning amp,,, oo na! kuha mo na ko!! yan tayo eh, mas maligaya pag nasasaktan",,ltbx
innerfaerie,,PANGIT NG ENDING pero ms kathryn bernardo shet,120.0,ltbx
katarizne,,"three words. tangina mo, primo.",80.0,ltbx
bibisaur,,this taught me that the solution to true broken love is not communication but actually going amsterdan because darren espanto said so,60.0,ltbx
cdrckrn,,gusto ko rin mag tampo tapos susuyuin ako sa ulan,120.0,ltbx
ssn_,,"CORNY NUNG AMSTERDAM SUBPLOT,, KATH ATE THO",,ltbx
esmyuskee,,"grabe ka primo med student na nga jowa mo tas papahirapan mo pa.... what if suntukin kita! 4.5 kasi ang galing ng acting ni kath, george carried this movie",160.0,ltbx
mikawhitty,,Whahah gago five stars to sakin dahil sa sinabi ni mikko dina galit sakin bffko na mahalkopa sya..,200.0,ltbx
cheriesssyrup,,this would've been good if the ending didn't happen that way,80.0,ltbx
wtfnix,,kathryn bernardo carried the whole movie  and again ang role lang ni dj ay maging problematic na partner!,120.0,ltbx
papsiecles,,grabe talaga hagulgol ko rito... kasi tangina naman nasayang lang oras ko? kahit ano talagang mangyari galit ako sa pelikulang 'to. buti na lang magaling umarte si kathryn.,60.0,ltbx
x_king,,a little corny but some good dialogue,140.0,ltbx
skiptoloafer,,kathryn bernardo saved this movie,120.0,ltbx
bilswife,,im a sobbing mess fr,200.0,ltbx
theoxio,,PUTANGINA MO DANIEL PADILLA,120.0,ltbx
cookedrice,,"una, ang epal ni darren. pangalawa, ang galing ni kathryn. pangatlo, I SUPPORT GEORGE'S DECISIONS FFFUUU IDC ",140.0,ltbx
myouivrs,,selfless george :( love her fr and it's just so relatable how things pile up and you just explode yk like you never complain pero you just reach your breaking point and then you realize how tired you are of everything :/,160.0,ltbx
jllzzz,,"grabe tangina kung may jowa kayong katulad ni primo, iwanan niyo na plz. nakakapagod yung ganyang klase ng lalaki. wala na ngang maitulong sa bills, kahit sa gawaing bahay wala man lang maiambag. napakahirap magutom, wag kayo sa lalaking batugan at mapride.",140.0,ltbx
dumbgeek,,bullshit ka primo ! daniel's potential has been wasted and specifically saved by kathryn's acting chops.,100.0,ltbx
springrollls,,one on kathryn’s best performances fr,140.0,ltbx
andromedango,,5 stars idc !! this movie is freaking great!,200.0,ltbx
robellee,,Kathryn Bernardo deserves more projects that doesn't involve this guy anymore.,60.0,ltbx
yzb,,BAKIT SILA NAGKABALIKAN??? AND NAGKABALIKAN SILA JUST BECAUSE OF A LETTER THAT WAS STUCK UNDERNEATH THEIR REFRIGERATOR?? the movie would’ve been better kung hindi sila nagkabalikan. not all movies end happily and that’s fine. sobrang pinilit lang ,80.0,ltbx
kneela,,i fucking hate fucjing filipino love stories shut the mother fuck i don’t care that you guys are happy in both the movie AND THR BUNDRADS OF OTHER MOVIED UR IN BUT ALSO IRL NO ONE FUCKING CARES. SHUT THE FUCK UP. (i’m so lonely and this was so good)“i may have not found a reason to stay but i found a reason to come back.”,160.0,ltbx
spencer_reid11,,"this movie could've been easily a four-star rating for me if not the ending that ruined everything. i just want them to have closure, not get back together. they obviously grew as individuals separately but i think it's best if they remain that way. i will not disregard Daniel's character's hardships but i will not justify his shitty behavior. she gave everything she got to the relationship and to save it. the least he can do is meet her in the middle. you can feel empathy towards someone but you must always hold them accountable for their actions.",80.0,ltbx
franchiescake,,Lintik na passion na yan!! :>,160.0,ltbx
boop123,,"primo aint SHIT he is not that good of a boyfriend to fight for im so sorry.I also need people to understand that main characters ending back together is not equivalent to a good movie, the day yall realize that is the day we'll finally know peace",60.0,ltbx
22_yangx01,,primo toxic mo tangina mo bat nakukuhang mga role ni idol daniel puro toxic na lalake haysst  ok dko like this napaka manipulative ni primo no saken to ,100.0,ltbx
eightsfilm,,"muntik maging 5 stars kung di binalikan ni george c primo nabawasan ulet ng star kci ano ,,sana kumanta n lng c ano kay kathryn lng yung stars kci galing nya umacting BUHAT N BUHAT",120.0,ltbx
mitochonliyah,,"mas toxic pa si primo kaysa sa panglason ng daga. also, kailan ba titigilan ng star cinema ang love vs career trope kasi its so overdone at this point. kath rlly carried this film, her acting is phenomenal, but i really hated the way they made primo and her end up together, parang nasira yung growth story line ni jo. it could have been a much more powerful film if they did not end up together, acknowledging that they are both different people now and that they love each other even if they know that they dont work as a couple.",100.0,ltbx
ayabut,,This is one of those movies that you just want to spill your heart out on a review because the pain you relate to is too real.But some things are just better left unsaid.,160.0,ltbx
basilp,,it doesn't make sense,80.0,ltbx
railistens,,ang red flag ni primo,100.0,ltbx
saladthecreator,,potaena mo darren ahshaha mas magaling pa ata ako umarte sayo e,80.0,ltbx
talaalat20,,ew,,ltbx
xrheneex,,singlehandedly carried by ms kathryn bernardo,120.0,ltbx
mxdear,,haysssss first 30 minutes lang ata maganda. medj realistic naman yung relationship nila before anyways the letter... it's like you're saying sorry when yew don't even know what you've done. CONGRATS MIKKO GET THAT M.D!! mga jokes lang nila sa amsterdam ang nagpangiti akin,80.0,ltbx
mizandrist,,direk cathy nakakapagod kang mahalin,80.0,ltbx
aizi,,si primo yung ex na dapat nilalayuan mo na agad makita mo palang sa malayo...learning from ur mistakes and owning up to it was enough !!! bakit kailangan pa ulit magkabalikan.......,80.0,ltbx
apr24,,one thing kath will do is ACT,120.0,ltbx
qbluna,,"If KathNiel has a million fans, then I am one of them. If KathNiel has ten fans, then I am one of them. If KathNiel has only one fan then that is me. If KathNiel has no fans, then that means I am no longer on earth. If the world is against KathNiel, then I am against the world.Kathryn's acting is so ELECTRIC I can feel every fiber of my being charging up with whatever emotion she's projecting that I completely forget she's just acting.",160.0,ltbx
