movie_name,review_text,date,topic
Hows of Us,"Tulips, so true ",2021-09-01,19
Hows of Us,weird lang nung third act lol pero pwede naman na. and as always galing ni kathryn.,2021-09-01,6
Hows of Us,this film is my guilty pleasure because i kept going back to the same person who destroyed me before yess manipulate me baby yes ugh gaslight me all u can Yes babyedit: pakyu ka pala juan miguel severo sex predatoredit ulit: pUTANGINA MO DJ CHEATER GROOMER PREDATOR K RIN HAYUF,2021-09-06,6
Hows of Us,"""made me cry"" is something i say a lot but yes, this made me cry. i needed more of their happily ever after. haha",2021-09-09,16
Hows of Us,stfu primo,2021-07-14,0
Hows of Us,kathryn's acting >>>>,2021-09-12,-1
Hows of Us,yeah i teared up during the scene where george finds primo’s letter in the vinyl that he gave to her for her birthday and what about it? ,2021-09-13,4
Hows of Us,she let a guy named primo ruin her life…..like cousin??? kuya cousin,2021-09-14,-1
Hows of Us,keri lng,2021-09-16,0
Hows of Us,I really liked this pair since that 'dating gangster' movie3.75/5,2021-09-17,4
Hows of Us,guilty pleasure ko po kathniel,2021-09-18,-1
Hows of Us,prolly became a hopeless romantic after this movie GDHSFH,2021-09-22,-1
Hows of Us,"- pero aminin mo, proud ka sakin. di na ako tanga.- di ka naman masaya.i've had this exact same conversation with my best friend a month ago and it's a little eerie anyway don't watch this if you're trying to get over your ex",2021-09-21,-1
Hows of Us,The second highest grossing movie of the Philippines of all time is indeed a gem. The Hows of Us is in fact an anti-love story. The movie explores not the best moments in a relationship but sets it’s focus on the moments that were the beginning of the end. The calm vibe and the direct confrontations of the couple make the movie captivating and leave a bitter taste. Bernardo and Padilla act so damn good in this film that I had to check if they indeed broke up in real life. So many emotional moments and the question “Who’s right?” pull the viewer into the story. The rain scene is one of the most legendary moments in Filipino cinema for me. So many emotions with so less words really got me. I really loved the movie and can understand why every Filipino I met recommended me this masterpiece. It’s worth watching!,2021-09-22,7
Hows of Us,im hurt very hurt,2021-09-25,34
Hows of Us,puking ina mo primo,2021-09-26,-1
Hows of Us,pakyu primo,2021-09-26,-1
Hows of Us,"Perhaps the most formally assured of these--Garcia-Molina plays with temporality in interesting ways, and utilizes spaces extremely well, using set design to suggest barriers between her leads--and these are my favorite KathNiel performances so far, but, I found the story a bit too busy, cramming extra sub-plots (a health scare AND a long-lost father?) that distract from the central relationship (and they do much more than merely distract: they actively conspire against it, as it keeps alive the dream that external events could solve the problems in their relationships....which is never the case, the changes must come from within!)But perhaps I'm being harsh, as this is a serious, adult drama (albeit with moments of levity), one that isn't content with the rosy-eyed ""relationships are easy"" view (nor one that ignores its characters material circumstances; money pressures drive all the key events in the film).",2021-09-27,2
Hows of Us,"galing talaga ni direk cathy, pero darren why?!?",2021-10-03,-1
Hows of Us,Lines were crossed in this movie.,2021-10-08,9
Hows of Us,"parang di naman najustify yung sa letter sa ending at yung full story behind sa nakita ni george. kung nakikita nya na ganon na pala si george at nahihirapan, bat di sya nagtry noon. feel ko mas effective yung balikan nila kung ginawa nila yon sa amsterdam or kung san man medyo mahaba kasi lol. onti lang pake ko sa kapatid nya sana inalis nalang nila yon. i actually liked na may comedic at dramatic part sa movie. yung acting ni daniel is okay rin naman for me, maybe because ngayon lang ulit ako nakanood ng movie nya and kay kathryn na nagdala. di ko alam kung sadya ba na ganon yung reaction ni primo pag umiiyak si george sa harap nya.",2021-10-09,-1
Hows of Us,i watch this whenever i want to cry and it always workssuper ganda in the beginning but the ending meh it was still good but primo was trash kath carried <3,2021-10-09,-1
Hows of Us,"Light romantic comedy. Starting to like these two actors. Yes, you would say that it's just another love story. What I like about it is that, while it does look deeper into why relationships fail, it does so in a lightheartedly manner, that you'd end up cheering at the happy ending.",2021-10-10,9
Hows of Us,i cant stop crying no matter how many times i watch this plssss leave me alone kathniel sinira niyo buhay ko,2021-10-14,25
Hows of Us,kathniel gets everything they want idc,2021-10-14,3
Hows of Us,tang ina mo primo,2018-08-29,18
Hows of Us,fuck you primo,2021-10-28,22
Hows of Us,really can’t count how many times i rewatched this movie ⁉ primo wala nga kasing mararating ang lintek na passion na yan!,2019-03-09,11
Hows of Us,wouldve been higher if they never got back together,2020-10-26,13
Hows of Us,sobrang fresh pa rin ng memory ko nung pinanuod namin to like badtrip ako pero di ko lang pinaramdam kasi puta inaway ako dahil di ko sinamahan si someone na bumili ng pagkain HUH di naman ako nag utos plus ramdam kong sobrang pilit lahat ng gestures niya idk the vibes were off and i should know kasi malakas intuition ko BABAHAHAHA anw i love kathryn <333,2018-08-31,-1
Hows of Us,sadboi na manipulative at ang corny umarte ni daniel amputa,2021-11-12,0
Hows of Us,"tang ina, primo!!!",2021-11-17,24
Hows of Us,could rewatch over and over,2021-11-22,25
Hows of Us,"why would u go back to a person who drained u emotionally and mentally,,",2021-11-25,-1
Hows of Us,"""I feel like I'm missing out on something that matters more""AGUY",2021-11-25,-1
Hows of Us,tangina naman,2021-11-27,17
Hows of Us,sawa na ko sa sadboy!daniel padilla,2021-12-01,-1
Hows of Us,ang galing ni kathryn. yun lang.btw 3 1/2 lang because i’m not used to daniel padilla yet as the leading man so it was hard for me to really appreciate his character.,2021-12-05,-1
Hows of Us,ano yun,2021-12-12,-1
Hows of Us,plot was meh. kathryn bernardo needs back surgery after carrying this whole film.,2021-12-13,12
Hows of Us,Panira si Darren.Parang Sana Maulit Muli lang.,2021-12-14,-1
Hows of Us,darren & kit ,2021-12-18,-1
Hows of Us,lamon na lamon talaga ni kathryn si daniel dito. bakit naman pinatayo lang ni direk cathy si daniel sa ulan scene lmao.IN CONCLUSION: KATHRYN BERNARDO CARRIED THE WHOLE FILM.,2021-12-21,6
Hows of Us,"One of Kathniel’s better films to date.Good twist, great acting, amazing plot.",2021-12-19,2
Hows of Us,I just know they’ll break up again,2021-12-28,13
Hows of Us,alam mo palibhasa kasi  you know how to get me na  one smile  one post  one look  wala  my world  starts revolving  around you again  i'm smart  naman pero when it comes to you  ewan ko  i'm natatanga  cringe,2021-12-29,-1
Hows of Us,could've been better,2021-12-30,-1
Hows of Us,It's just Kathryn carrying the whole thing,2021-12-30,12
Hows of Us,"Giving this 2.5 stars just because Kathryn did well and the screenplay was on point. Okay, I cried.It was not bad but not enough to make me love Kathniel. Hello,Love, Goodbye is better. Period.",2022-01-01,2
Hows of Us,Tama si Kathryn!!! Paano n'yo nakakayang panuorin s'yang magkandakuba may maipantubo lang sa putanginang pelikulang ito?!?!??,2021-06-03,5
Hows of Us,"the first time i watched this, the movie instantly became a favorite. upon revisiting and reflecting on the plot though, i kinda wish george didnt go back to primo lolgeorge was never given an opportunity to fully heal from the trauma and pain caused by her and primo’s relationship, which i think was something that could have been explored instead of salvaging a relationship that was realistically irreparable anyway :/kathryn was amazing here though !! also, i like how they casted maricel soriano as her mom here, i could see the resemblance in their mannerisms and body language. darren however… daniel couldve done better",2022-01-02,4
Hows of Us,"“What if we held on and rode the tide together? Will we also get to where we are right now?”Whew, this wasn’t the feel-good movie I expected it to be hahahaha. Ayoko na nga mainlove eh!!! Hahaha. Always ALWAYS love Kathryn Bernardo’s acting, si DJ kebsFave scene yung nagjjoke sila habang nagbbike around Amsterdam. It’s the type of jokes I’m used to pero di siya funny hahaha. Napaka-natural lang. Happy 2022! Tandaan na ang araw ay sisikat muli.",2022-01-03,11
Hows of Us,it pained me to watch her skip the nmat just to take care of her drunk boyfriend,2022-01-04,13
Hows of Us,primo abusive,2022-01-11,0
Hows of Us,"i love kathryn in this film she's an actor indeed. in this film, she proved that she can act excellently.daniel is still daniel he did his part well he's also great but it's not new. it's still the same character as i've seen on can't help falling in love. he's acting somehow on that 'pagod na pagod na'ko' scene where kath is giving everything and his like, ""ayaw mo na, jo?"" the energy is just so low i have to laugh.the story is good because it's reality, it's happening to some relationships out there.another thing, maganda sana kaso nung pumasok si darren wala na uwian na. i love darren but not in this film. idk his character is just wtf but ok.also, this film made me hate rain. and can we stop making the rain confrontation dramatic scenes? it's overused.",2022-01-11,2
Hows of Us,"kathniel's best work together imo! iba rin talaga ang kathryn bernardo, napakahusay! nakakatuwa ang growth.edit: minus one kasi putangina mo ulit juan miguel severo 'di ko na kayang mapanood ulit 'to kasi makikita ko napagkapangit-pangit mong pagmumukha hayop ka",2020-10-26,-1
