review_index,sentence_index,sentence_text,sentiment_label,sentiment_score,sentiment_confidence
633,1,A monstrous person you can’t help but root for.,negative,0.5719437003135681,0.5719437003135681
634,0,our lady of graft and corruption PAY for us.,positive,0.929703414440155,0.929703414440155
635,0,I love Lauren Greenfield’s brand of looking at the horror and garishness of the rich and powerful and this portrait of Imelda Marcos perfectly illustrates how she is essentially the Circe Lannister of the Philippines.,positive,0.9926256537437439,0.9926256537437439
635,1,"She controls the powerful men in her family behind the scenes all the while letting her most narcissistic, showboaty tendencies run loose.",positive,0.8465666770935059,0.8465666770935059
635,2,"This is also a great stealth history lesson on one of the defining tumultuous periods of Philippine history, martial law, and the ongoing turmoil that the country faces in the wake of the Marcos family’s corrupt quest for power.",positive,0.957109808921814,0.957109808921814
636,0,If you wanna know why the Philippines is fuckedand add to the horror of the reality that BiNgBoNg MaRkiZis the president-electlook no furtherthan thischillingdoc.,positive,0.5790367126464844,0.5790367126464844
637,0,"knew I was gonna argue with my mom near the end of this, but this was very eerie given the election results.",positive,0.877811849117279,0.877811849117279
637,1,so the film could've critiqued more.,negative,0.8059805631637573,0.8059805631637573
638,0,ibagsak ang rehimeng mapang-api.,negative,0.911580502986908,0.911580502986908
639,0,"historical distortionmissing artworks is a portionof what they didwell, of course they hid it.",negative,0.8844694495201111,0.8844694495201111
640,0,alternative titles:1.,positive,0.5502552390098572,0.5502552390098572
640,1,Fucking Over the Philippines: The Re Up2.,positive,0.9295701384544373,0.9295701384544373
640,2,Kleptomaniacs' Return to Power3.,positive,0.8994491100311279,0.8994491100311279
640,3,Imelda Mothering the World.,positive,0.9493171572685242,0.9493171572685242
641,0,Powerfull with twists and turns a mustwatch for everyone who is into modern politcis and or game of thrones.,positive,0.9947659969329834,0.9947659969329834
642,0,"""motherhood something something"" guard may baliw dito.",negative,0.7843628525733948,0.7843628525733948
643,0,"This gave me so much rage, I swear.",positive,0.9191023111343384,0.9191023111343384
643,1,Then I ended up feeling bad for Imelda.,positive,0.6152709126472473,0.6152709126472473
643,2,Then more rage.,negative,0.8880410194396973,0.8880410194396973
643,3,Took twice as long as the actual length to watch because of the discussions we had about it.,positive,0.8139001131057739,0.8139001131057739
644,0,"Extremely insightful, crazy how the villain is so proud and candid when speaking about her crimes.",positive,0.9821940660476685,0.9821940660476685
645,0,"the part where VP Leni is talking about the inbreeding and political dynasties, then it shows the animals in the island.",positive,0.7765874266624451,0.7765874266624451
645,1,perfect shot.,positive,0.9566854238510132,0.9566854238510132
646,0,tangina mo marcos tangina ng lahat ng pasista.,negative,0.9490798115730286,0.9490798115730286
648,0,"never forget, never again.",negative,0.9627392292022705,0.9627392292022705
649,0,such a girlbosswe stan ms.,positive,0.9863471388816833,0.9863471388816833
649,1,meldy[this is sarcasm po] hehe.,positive,0.9743219614028931,0.9743219614028931
650,0,ph is now dead again.,negative,0.9405781030654907,0.9405781030654907
651,0,Lol @ Imelda claiming to have ended the cold war.,positive,0.6161374449729919,0.6161374449729919
652,0,"“Perception is real, the truth is not.",negative,0.8980843424797058,0.8980843424797058
652,1,"”Grabe, ito dapat ang pinapalabas sa mga schools eh.",negative,0.5926533937454224,0.5926533937454224
652,2,#NeverForget #NeverAgain.,negative,0.814508318901062,0.814508318901062
653,0,On a kick.,negative,0.5164737701416016,0.5164737701416016
653,1,I love her movies so much.,positive,0.997920572757721,0.997920572757721
653,2,This one was also amazing.,positive,0.9972363114356995,0.9972363114356995
653,3,I think Generation Wealth is still my favorite.,positive,0.9953979849815369,0.9953979849815369
653,4,But I love everything about how she constructs a story.,positive,0.9946874380111694,0.9946874380111694
654,0,"A very informative document of a crucial period of the Philippine’s history, though there was too much about Duterte near the end, and, much worse, a significant portion of this film compounds rather than critiques Imelda Marcos using her cult of personality to hide her complacency and active involvement in the brutalizing of the Philippines.",positive,0.9290346503257751,0.9290346503257751
654,1,"Though this film isn’t a revisionist take on the Marcos regime, it still has too much apologia (i.e any apologia) for the inhumane, heartless, and tyrannical policies of Marcos.",positive,0.6886311769485474,0.6886311769485474
655,0,Greedy and evil.,negative,0.7263055443763733,0.7263055443763733
656,0,The documentary really painted Imelda Marcos in a very benign light.,positive,0.5901083946228027,0.5901083946228027
657,0,putangina ng mga marcoses #NEVERAGAIN.,negative,0.9572344422340393,0.9572344422340393
658,0,Fuck Marcoses.,negative,0.8889102935791016,0.8889102935791016
659,0,krazy family.,positive,0.6324993968009949,0.6324993968009949
660,0,tangina nyo marcos family tangina nyo marcos family tangina nyo marcos family tangina nyo marcos family tangina nyo marcos family tangina nyo marcos family tangina nyo marcos family tangina nyo marcos family tangina nyo marcos family tangina nyo marcos family tangina nyo marcos family tangina nyo marcos family tangina nyo marcos family tangina nyo marcos family tangina nyo marcos family.,negative,0.9514565467834473,0.9514565467834473
661,0,Didn't realize until now that this amount of craziness can fit in one documentary.,positive,0.7542920708656311,0.7542920708656311
661,1,"Considering most of the stories are told by her, I expected it to show all the positive things about their family.",positive,0.992173433303833,0.992173433303833
661,2,Turns out I was wrong.,negative,0.6493166089057922,0.6493166089057922
661,3,"Honestly, don't know what emotion to feel while watching this.",positive,0.6737744212150574,0.6737744212150574
661,4,Hindi na mawawala yung galit ko sa pamilyang 'to ever. #MarcosNotAHero #NeverAgain #NeverForget.,negative,0.9434680938720703,0.9434680938720703
662,0,Imelda is a psychopath while masyadong beta male si Bong Bong compared to his mala-Patrick Bateman na tatay Sandro is fucking dumb too.,positive,0.6375828981399536,0.6375828981399536
663,0,batshit people.,negative,0.8646757006645203,0.8646757006645203
665,0,Me quede sin palabras con el documental.,negative,0.6453962326049805,0.6453962326049805
666,0,that was so...,negative,0.6661179661750793,0.6661179661750793
667,0,fascinating…I want to do drag as Imelda Marcos.,positive,0.997108519077301,0.997108519077301
668,0,"“Somehow, Palpatine returned.",positive,0.936961829662323,0.936961829662323
668,1,"”Now being serious, this is an EXCELLENT documentary.",positive,0.8927103281021118,0.8927103281021118
669,0,watched this last year.,positive,0.9313222765922546,0.9313222765922546
669,1,"just came here to say: NEVER FORGET, NEVER AGAIN.",negative,0.7306717038154602,0.7306717038154602
670,0,"This might top my all time horror movie… Imelda gives me no less headache than Covid does to me atm.I recall a commentator jokingly grouse about the bad taste of Americans to choose Trump as their guy representing the reactive force in the making for year, rather than, say Clint Eastwood.",positive,0.9891029596328735,0.9891029596328735
670,1,"Oh boy, Bong Bong the mama boy notched a new level seeing how uncharismatic he was.I’ll despair only a little before I got better from Covid and pray my son don’t be a Bong kid.",positive,0.5196647644042969,0.5196647644042969
671,0,It just made me mad.,negative,0.9521610140800476,0.9521610140800476
