movie_name,review_text,topic
Hayop Ka,"I’ve probably just got put on some blacklist just for watching this. Let me tell you, if that’s the case, then it was not worth it.",-1
Hayop Ka,"They should have cast real voice actors. Still kudos to the animators, and the team behind this production.",7
Hayop Ka,"I could've written a longer review for this, but I'll save it for some time. While it is a big step for local animation, it is a misstep when it comes to storyline.",0
Hayop Ka,"ang ganda sana, kaso hindi. tbh, maganda animation. the art style is gr8t pero the plot and all, wala",-1
Hayop Ka,"I didn't recognize the voices of Piolo, Moira, Arci. Such a star studded cast.",-1
Hayop Ka,"Telenovelas desensitized me to the point I enjoyed this film. Great Animation and background art, but the characters are just telenovela characters all over again, but this time it’s interesting cuz’ they’re FURRIES.",-1
Hayop Ka,"Despite the bad reviews I really enjoyed watching this film. It brings nostalgia from my childhood years. Most people don't like the way it's satirical and say the plot was pretty bad but I guess if you grew up in the lower class life (like me) with Filipino telenovelas as a part of your everyday life and environment, everything about this film is actually really fucking funny. I love the dialogues and the way the voice fit the personality of the characters so well. I laughed a lot of times in this film and besides that the animation was really good as well. I'd say people might have not enjoyed the way it's satirical and funny because they might have not really experienced growing up in an environment where filipino telenovelas were the only tv shows you could watch. I appreciate the film a lot.",2
Hayop Ka,"the animation style of this film reigns superior >>> (please make more films that look like this)(but please make less films if they’re gonna sound the way this film did) Even if I saw a post talking about how “this film was clearly a very self-aware satire that doesn’t deserve the hate it’s getting for it’s misogynistic screenplay”, I don’t think they were able to make that distinction clear enough for most audiences to understand, which I’d say is a pretty bad move. And sad too. I’m not saying it sucked. But it could’ve been way better. This film, and everything about it had so much potential, especially with the amount of people who were excited to watch it, before it was released. Welp! Back to watching animated animal short films on Vimeo instead!",0
Hayop Ka,Huge fan of animation and the animation for this film is super nice. I love the jokes/details hidden in the background. Story is typical. It’s not a groundbreaking story but I think there are worse things out there. I enjoy watching films that I really don’t need to think too hard for me to enjoy it. The movie is pretty okay for me at first but is kind of like a train wreck by the end of it there and I don’t know whether I am satisfied or not.Do I want to know more about what happens next? No. Maybe next time there is a big shot animation film it would be better.,-1
Hayop Ka,"when nimfa threw the plates at her sister and their mom said ""kakahugas ko lang niyan"" :-( </3",1
Hayop Ka,"Okay, I don't get why people shit on this movie as if it has no merit at all. Its humor is impeccably Filipino. The animation is a great leap from earlier PH animated films. The sound overlay is crisp and clear as well. And holy fuck, there's action!The themes, while questionable, were rousing in their own right. The ingrained stiffness of social mobility, how shaming of women persists and perpetuates, how children are perceived as living investments. Also, interesting denouement and resolution.",-1
Hayop Ka,"i enjoyed the animation, the details in the art, the references, the puns, and…that’s it.",0
Hayop Ka,"While the animation is great and the animators deserve recognition, the film itself was a weird flipflop between plots and was a bit too fast or slow in some scenes. Despite being Filipino myself, I never cared for the telenovelas that were constantly on TV, so this film doesn’t really stick to me. However, this could be the potential start of more original Filipino animations being produced, as well as animation as a whole being taken more seriously here in the Philippines. That being said, the film was still “meh” to me....But there was a hot anthropomorphic bunny so I’ll give it that.",2
Hayop Ka,"Gorgeous animation and interesting commentaries on the hypocrisies and two-faced-ness of Filipino society. Had a lot of fun watching this one as I knew what to expect from the trailer. And can I just say, whoever did the backgrounds...Kudos to you guys, whew.Character development is where this film falls terribly short. I get that the whole thing was a satire on the Filipino teleserye, but eventually, you need to create characters we can root for. ""Hayop Ka"" has no one to root for and everyone to despise. The goals of each character were incredibly shallow and in the end you just hope they all get what's coming to them. The ""happy"" ending was definitely forced and undeserved.In spite of my criticisms, I do not think this film deserves the backlash it's getting. It's a very admirable effort and it can serve as an important stepping stone for future, superior animated films in this country. So no, don't boycott this film just because you disagree with its morals (it's not supposed to be for kids in the first place) or because it features a voice actor whose politics are against yours. Animation in this country is still trying to get back on its feet and while there's a lot of story improvement that could be done in this film, it's a good start, nonetheless.In short, eye candy with plot that could be way better.",2
Hayop Ka,"I don't understand why some people here on Letterboxd hated this movie. Honestly, I thought it was really funny. Loved the cool animation, the colorful art style, the clever dialogue, the anime-inspired fight scenes, and the numerous cultural references that only true Filipinos will get. Sure, Robin Padilla (who plays Roger in the movie) is an asshole for supporting our very controversial president, but that doesn't mean that we shouldn't watch it just because he's in it. Gotta show some love and respect to the animators and to the people who worked very hard to make this movie possible. They truly deserve it. Really love seeing animated movies from my home country, the Philippines.",2
